"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","15","50","2","grid contour","0.708 0.614","0.15858538448810577","null","null"
"TR","15","51","2","skeleton region","0.199 0.227","0.18908825516700745","null","null"
"TR","15","52","1","region","0.843","0.1405358463525772","null","null"
"TR","15","53","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.1540413647890091","null","null"
"TR","15","54","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.13774657249450684","null","null"
"TR","15","55","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.16970236599445343","null","null"
"TR","15","56","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.1662418097257614","null","null"
"TR","15","57","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.1598949283361435","null","null"
"TR","15","58","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.11703338474035263","null","null"
"TR","15","59","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.17379911243915558","null","null"
"TR","15","60","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.14427772164344788","null","null"
"TR","15","61","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.13413825631141663","null","null"
"TR","15","62","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.17315074801445007","null","null"
"TR","15","63","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.13585583865642548","null","null"
"TR","15","64","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.17576460540294647","null","null"
"TR","15","65","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.12985026836395264","null","null"
"TR","15","66","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.16915448009967804","null","null"
"TR","15","67","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.12442811578512192","null","null"
"TR","15","68","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.1456390917301178","null","null"
"TR","15","69","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.22102519869804382","null","null"
"TR","15","70","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.2009153664112091","null","null"
"TR","15","71","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.23116202652454376","null","null"
"TR","15","72","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.11104923486709595","null","null"
"TR","15","73","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.14172711968421936","null","null"
"TR","15","74","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.1838001161813736","null","null"
"TR","15","75","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.14493708312511444","null","null"
"TR","15","76","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.17332199215888977","null","null"
"TR","15","77","1","point","7","0.3134596347808838","null","null"
"TR","15","78","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.15668776631355286","null","null"
"TR","15","79","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.1740570068359375","null","null"
"TR","15","80","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.13079926371574402","null","null"
"TR","15","81","4","region point grid contour","0.932 14 0.106 0.282","0.12844695150852203","null","null"
"TR","15","82","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.1581193208694458","null","null"
"TR","15","83","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.2968319058418274","null","null"
"TR","15","84","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.1795273721218109","null","null"
"TR","15","85","2","skeleton region","0.655 0.922","0.3548511862754822","null","null"
"TR","15","86","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.17607808113098145","null","null"
"TR","15","87","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.15823569893836975","null","null"
"TR","15","88","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.1782221645116806","null","null"
"TR","15","89","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.15172283351421356","null","null"
"TR","15","90","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.14858779311180115","null","null"
"TR","15","91","1","point","10","0.27903103828430176","null","null"
"TR","15","92","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.16085056960582733","null","null"
"TR","15","93","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.19385400414466858","null","null"
"TR","15","94","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.17073017358779907","null","null"
"TR","15","95","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.18462243676185608","null","null"
"TR","15","96","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.15628989040851593","null","null"
"TR","15","97","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.16873185336589813","null","null"
"TR","15","98","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.2407081127166748","null","null"
"TR","15","99","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.16551722586154938","null","null"
"VL","15","0","5","point","13","0.2716664969921112","0.6841","0.8258"
"VL","15","1","5","point","25","0.24286608397960663","0.5926","0.8417"
"VL","15","2","5","point","37","0.36987030506134033","0.6237","0.7959"
"VL","15","3","5","grid","0.25","0.31315210461616516","0.6721","0.817"
"VL","15","4","5","grid","0.5","0.2627834975719452","0.718","0.8184"
"VL","15","5","5","grid","0.75","0.28396791219711304","0.5953","0.8273"
"VL","15","6","5","contour","0.25","0.24841280281543732","0.614","0.8664"
"VL","15","7","5","contour","0.5","0.32003548741340637","0.4907","0.8252"
"VL","15","8","5","contour","0.75","0.29302555322647095","0.726","0.8462"
"VL","15","9","5","skeleton","0.25","0.20710182189941406","0.7319","0.8483"
"VL","15","10","5","skeleton","0.5","0.3048551082611084","0.6083","0.7908"
"VL","15","11","5","skeleton","0.75","0.17504827678203583","0.6845","0.8751"
"VL","15","12","5","region","0.25","0.27258387207984924","0.582","0.8371"
"VL","15","13","5","region","0.5","0.2517080008983612","0.6211","0.8389"
"VL","15","14","5","region","0.75","0.2966250777244568","0.5607","0.854"
"VL","15","15","10","point","13","0.3130969703197479","0.6522","0.832"
"VL","15","16","10","point","25","0.2264261692762375","0.7044","0.8496"
"VL","15","17","10","point","37","0.18800269067287445","0.7202","0.8774"
"VL","15","18","10","grid","0.25","0.21423380076885223","0.6729","0.8767"
"VL","15","19","10","grid","0.5","0.24172799289226532","0.7468","0.8608"
"VL","15","20","10","grid","0.75","0.2443961650133133","0.6748","0.8734"
"VL","15","21","10","contour","0.25","0.2611324191093445","0.6468","0.8672"
"VL","15","22","10","contour","0.5","0.389740914106369","0.4926","0.8088"
"VL","15","23","10","contour","0.75","0.33276742696762085","0.5762","0.8098"
"VL","15","24","10","skeleton","0.25","0.24556413292884827","0.6254","0.8503"
"VL","15","25","10","skeleton","0.5","0.1749672293663025","0.6534","0.8629"
"VL","15","26","10","skeleton","0.75","0.2448161542415619","0.5611","0.8613"
"VL","15","27","10","region","0.25","0.2554281949996948","0.6906","0.8489"
"VL","15","28","10","region","0.5","0.19035455584526062","0.691","0.8688"
"VL","15","29","10","region","0.75","0.30508938431739807","0.6117","0.8301"
"VL","15","30","15","point","13","0.21813014149665833","0.6574","0.8389"
"VL","15","31","15","point","25","0.2118729054927826","0.6999","0.8407"
"VL","15","32","15","point","37","0.28885024785995483","0.6783","0.8152"
"VL","15","33","15","grid","0.25","0.28507623076438904","0.6728","0.8413"
"VL","15","34","15","grid","0.5","0.3006502389907837","0.5918","0.8407"
"VL","15","35","15","grid","0.75","0.2901470959186554","0.6908","0.838"
"VL","15","36","15","contour","0.25","0.24343609809875488","0.7093","0.8747"
"VL","15","37","15","contour","0.5","0.37625852227211","0.5909","0.7632"
"VL","15","38","15","contour","0.75","0.27404385805130005","0.6549","0.8346"
"VL","15","39","15","skeleton","0.25","0.288582980632782","0.5955","0.8318"
"VL","15","40","15","skeleton","0.5","0.2015376091003418","0.6757","0.8635"
"VL","15","41","15","skeleton","0.75","0.37174445390701294","0.4193","0.8143"
"VL","15","42","15","region","0.25","0.24528701603412628","0.6825","0.8433"
"VL","15","43","15","region","0.5","0.21929064393043518","0.678","0.8536"
"VL","15","44","15","region","0.75","0.21159081161022186","0.6659","0.8481"
"VL","15","45","5","point","13","0.4034132957458496","0.519","0.807"
"VL","15","46","5","point","25","0.48869258165359497","0.4746","0.8003"
"VL","15","47","5","point","37","0.5647051334381104","0.3709","0.7679"
"VL","15","48","5","grid","0.25","0.4576522409915924","0.3985","0.8329"
"VL","15","49","5","grid","0.5","0.3629133105278015","0.5827","0.8282"
"VL","15","50","5","grid","0.75","0.43895071744918823","0.5537","0.7883"
"VL","15","51","5","contour","0.25","0.5369024276733398","0.2747","0.8218"
"VL","15","52","5","contour","0.5","0.4600069522857666","0.5242","0.8111"
"VL","15","53","5","contour","0.75","0.5545271635055542","0.3175","0.8565"
"VL","15","54","5","skeleton","0.25","0.5012353658676147","0.4811","0.8032"
"VL","15","55","5","skeleton","0.5","0.44333142042160034","0.4072","0.8055"
"VL","15","56","5","skeleton","0.75","0.4718902111053467","0.5543","0.8026"
"VL","15","57","5","region","0.25","0.5099471807479858","0.4477","0.8034"
"VL","15","58","5","region","0.5","0.42913633584976196","0.4952","0.807"
"VL","15","59","5","region","0.75","0.3714450001716614","0.4652","0.8166"
"VL","15","60","10","point","13","0.5359702706336975","0.3854","0.7916"
"VL","15","61","10","point","25","0.4050481915473938","0.5188","0.8184"
"VL","15","62","10","point","37","0.43424558639526367","0.534","0.8183"
"VL","15","63","10","grid","0.25","0.44729799032211304","0.5009","0.8054"
"VL","15","64","10","grid","0.5","0.48087039589881897","0.4867","0.8182"
"VL","15","65","10","grid","0.75","0.40049782395362854","0.5396","0.8193"
"VL","15","66","10","contour","0.25","0.5059816837310791","0.4458","0.8202"
"VL","15","67","10","contour","0.5","0.4234228730201721","0.3823","0.8616"
"VL","15","68","10","contour","0.75","0.4652986526489258","0.4402","0.8115"
"VL","15","69","10","skeleton","0.25","0.4844001829624176","0.376","0.7793"
"VL","15","70","10","skeleton","0.5","0.41392189264297485","0.4498","0.811"
"VL","15","71","10","skeleton","0.75","0.4660412669181824","0.45","0.8103"
"VL","15","72","10","region","0.25","0.4438740611076355","0.4809","0.8216"
"VL","15","73","10","region","0.5","0.39366886019706726","0.5206","0.8221"
"VL","15","74","10","region","0.75","0.4815601706504822","0.4181","0.8023"
"VL","15","75","15","point","13","0.5392810702323914","0.4651","0.7746"
"VL","15","76","15","point","25","0.47820982336997986","0.4895","0.7815"
"VL","15","77","15","point","37","0.38179951906204224","0.4732","0.8335"
"VL","15","78","15","grid","0.25","0.4736352562904358","0.4351","0.8228"
"VL","15","79","15","grid","0.5","0.40014737844467163","0.4567","0.8408"
"VL","15","80","15","grid","0.75","0.3950067460536957","0.5527","0.8118"
"VL","15","81","15","contour","0.25","0.47905683517456055","0.474","0.811"
"VL","15","82","15","contour","0.5","0.5525063276290894","0.2744","0.8002"
"VL","15","83","15","contour","0.75","0.5504245758056641","0.3412","0.8117"
"VL","15","84","15","skeleton","0.25","0.4162442088127136","0.5013","0.8424"
"VL","15","85","15","skeleton","0.5","0.4942859709262848","0.3529","0.794"
"VL","15","86","15","skeleton","0.75","0.44883275032043457","0.4269","0.8315"
"VL","15","87","15","region","0.25","0.32419365644454956","0.6102","0.8364"
"VL","15","88","15","region","0.5","0.5526872873306274","0.4466","0.7607"
"VL","15","89","15","region","0.75","0.34316813945770264","0.5644","0.8367"
"VL","15","90","5","point","13","0.2955648601055145","0.5557","0.8633"
"VL","15","91","5","point","25","0.3290433883666992","0.6185","0.8633"
"VL","15","92","5","point","37","0.3131858706474304","0.6293","0.8696"
"VL","15","93","5","grid","0.25","0.33767372369766235","0.6185","0.8501"
"VL","15","94","5","grid","0.5","0.2943650782108307","0.6855","0.8763"
"VL","15","95","5","grid","0.75","0.31988343596458435","0.6429","0.8589"
"VL","15","96","5","contour","0.25","0.32864704728126526","0.659","0.8703"
"VL","15","97","5","contour","0.5","0.345778226852417","0.6479","0.8485"
"VL","15","98","5","contour","0.75","0.33868128061294556","0.6447","0.84"
"VL","15","99","5","skeleton","0.25","0.2907559275627136","0.6897","0.8754"
"VL","15","100","5","skeleton","0.5","0.3240041136741638","0.6627","0.8469"
"VL","15","101","5","skeleton","0.75","0.305002361536026","0.5938","0.8745"
"VL","15","102","5","region","0.25","0.3086872398853302","0.6485","0.872"
"VL","15","103","5","region","0.5","0.32686978578567505","0.5384","0.8643"
"VL","15","104","5","region","0.75","0.2961554229259491","0.661","0.8752"
"VL","15","105","10","point","13","0.3095269203186035","0.6405","0.8668"
"VL","15","106","10","point","25","0.3091900944709778","0.6411","0.8651"
"VL","15","107","10","point","37","0.32019907236099243","0.6625","0.868"
"VL","15","108","10","grid","0.25","0.27070337533950806","0.7049","0.8763"
"VL","15","109","10","grid","0.5","0.33330267667770386","0.5312","0.8549"
"VL","15","110","10","grid","0.75","0.2943849265575409","0.6365","0.882"
"VL","15","111","10","contour","0.25","0.38052695989608765","0.6503","0.827"
"VL","15","112","10","contour","0.5","0.34220975637435913","0.68","0.8505"
"VL","15","113","10","contour","0.75","0.35611650347709656","0.6051","0.869"
"VL","15","114","10","skeleton","0.25","0.3066180348396301","0.5811","0.8714"
"VL","15","115","10","skeleton","0.5","0.2961006760597229","0.6444","0.8715"
"VL","15","116","10","skeleton","0.75","0.33073559403419495","0.5545","0.8532"
"VL","15","117","10","region","0.25","0.30009689927101135","0.6046","0.8805"
"VL","15","118","10","region","0.5","0.2875247597694397","0.5974","0.8736"
"VL","15","119","10","region","0.75","0.3334953486919403","0.5595","0.8494"
"VL","15","120","15","point","13","0.32348567247390747","0.5871","0.8634"
"VL","15","121","15","point","25","0.294916033744812","0.6712","0.8661"
"VL","15","122","15","point","37","0.27651247382164","0.706","0.8847"
"VL","15","123","15","grid","0.25","0.34098580479621887","0.6253","0.8462"
"VL","15","124","15","grid","0.5","0.30389800667762756","0.5976","0.871"
"VL","15","125","15","grid","0.75","0.31037843227386475","0.6315","0.8587"
"VL","15","126","15","contour","0.25","0.32729923725128174","0.6563","0.8585"
"VL","15","127","15","contour","0.5","0.3439941704273224","0.6196","0.8437"
"VL","15","128","15","contour","0.75","0.3269607722759247","0.6983","0.8776"
"VL","15","129","15","skeleton","0.25","0.30608028173446655","0.551","0.8668"
"VL","15","130","15","skeleton","0.5","0.38019755482673645","0.4876","0.8464"
"VL","15","131","15","skeleton","0.75","0.28312692046165466","0.6555","0.8806"
"VL","15","132","15","region","0.25","0.2916599214076996","0.5408","0.8733"
"VL","15","133","15","region","0.5","0.3484179377555847","0.5825","0.8397"
"VL","15","134","15","region","0.75","0.26864883303642273","0.6483","0.8875"
"TR","16","0","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.15738484263420105","null","null"
"TR","16","1","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.14643220603466034","null","null"
"TR","16","2","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.16945333778858185","null","null"
"TR","16","3","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.15072910487651825","null","null"
"TR","16","4","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.16377486288547516","null","null"
"TR","16","5","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.20658740401268005","null","null"
"TR","16","6","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.17700281739234924","null","null"
"TR","16","7","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.16501501202583313","null","null"
"TR","16","8","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.17659738659858704","null","null"
"TR","16","9","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.2369687855243683","null","null"
"TR","16","10","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.199072003364563","null","null"
"TR","16","11","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.15669624507427216","null","null"
"TR","16","12","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.12740206718444824","null","null"
"TR","16","13","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.1642768681049347","null","null"
"TR","16","14","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.13680975139141083","null","null"
"TR","16","15","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.15608546137809753","null","null"
"TR","16","16","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.20178499817848206","null","null"
"TR","16","17","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.3003678321838379","null","null"
"TR","16","18","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.1956402212381363","null","null"
"TR","16","19","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.2546112537384033","null","null"
"TR","16","20","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.15021683275699615","null","null"
"TR","16","21","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.1557086557149887","null","null"
"TR","16","22","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.1363532543182373","null","null"
"TR","16","23","1","point","7","0.4884602129459381","null","null"
"TR","16","24","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.13577687740325928","null","null"
"TR","16","25","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.15287154912948608","null","null"
"TR","16","26","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.19644542038440704","null","null"
"TR","16","27","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.14605498313903809","null","null"
"TR","16","28","1","point","10","0.21720853447914124","null","null"
"TR","16","29","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.12741294503211975","null","null"
"TR","16","30","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.16578342020511627","null","null"
"TR","16","31","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.17577579617500305","null","null"
"TR","16","32","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.17224813997745514","null","null"
"TR","16","33","4","region point grid contour","0.932 14 0.106 0.282","0.1535809487104416","null","null"
"TR","16","34","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.13722702860832214","null","null"
"TR","16","35","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.17667937278747559","null","null"
"TR","16","36","2","region point","0.793 12","0.1618601381778717","null","null"
"TR","16","37","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.14662227034568787","null","null"
"TR","16","38","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.15125134587287903","null","null"
"TR","16","39","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.1484566032886505","null","null"
"TR","16","40","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.1697504222393036","null","null"
"TR","16","41","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.17809133231639862","null","null"
"TR","16","42","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.1740025132894516","null","null"
"TR","16","43","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.1534329652786255","null","null"
"TR","16","44","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1479620635509491","null","null"
"TR","16","45","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.12108645588159561","null","null"
"TR","16","46","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.13220243155956268","null","null"
"TR","16","47","1","contour","0.981","0.1560867726802826","null","null"
"TR","16","48","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.13466015458106995","null","null"
"TR","16","49","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.110862135887146","null","null"
"TR","16","50","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.1800016462802887","null","null"
"TR","16","51","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.18151426315307617","null","null"
"TR","16","52","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.1722821742296219","null","null"
"TR","16","53","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.1571730673313141","null","null"
"TR","16","54","1","contour","0.979","0.19230136275291443","null","null"
