"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TS","0","5522","15","contour","0.5","0.5426875352859497","0.3555","0.7562"
"TS","0","5523","15","contour","0.5","0.5485724210739136","0.3883","0.7836"
"TS","0","5524","15","contour","0.5","0.515776515007019","0.4268","0.7461"
"TS","0","5525","15","contour","0.5","0.5156446695327759","0.3139","0.8025"
"TS","0","5526","15","contour","0.5","0.49375924468040466","0.3831","0.774"
"TS","0","5527","15","contour","0.5","0.5359495878219604","0.3505","0.7768"
"TS","0","5528","15","contour","0.75","0.5083014369010925","0.3429","0.7866"
"TS","0","5529","15","contour","0.75","0.46076470613479614","0.441","0.7732"
"TS","0","5530","15","contour","0.75","0.4434768557548523","0.4768","0.7978"
"TS","0","5531","15","contour","0.75","0.5955938100814819","0.3804","0.7459"
"TS","0","5532","15","contour","0.75","0.5274748802185059","0.3336","0.8055"
"TS","0","5533","15","contour","0.75","0.5633485913276672","0.2714","0.7396"
"TS","0","5534","15","contour","1.0","0.5075646638870239","0.3515","0.8031"
"TS","0","5535","15","contour","1.0","0.502815842628479","0.3371","0.7883"
"TS","0","5536","15","contour","1.0","0.5117356181144714","0.41","0.7248"
"TS","0","5537","15","contour","1.0","0.5264358520507812","0.3541","0.7825"
"TS","0","5538","15","contour","1.0","0.5172281861305237","0.3961","0.7393"
"TS","0","5539","15","contour","1.0","0.4800780415534973","0.402","0.7962"
"TS","0","5540","15","skeleton","0.1","0.4291018545627594","0.5839","0.8011"
"TS","0","5541","15","skeleton","0.1","0.46915990114212036","0.3766","0.7861"
"TS","0","5542","15","skeleton","0.1","0.427964448928833","0.4854","0.7944"
"TS","0","5543","15","skeleton","0.1","0.5899237394332886","0.4292","0.7443"
"TS","0","5544","15","skeleton","0.1","0.4396896958351135","0.5128","0.7847"
"TS","0","5545","15","skeleton","0.1","0.5026563405990601","0.4328","0.754"
"TS","0","5546","15","skeleton","0.25","0.5607667565345764","0.4134","0.7435"
"TS","0","5547","15","skeleton","0.25","0.5038357973098755","0.4491","0.7742"
"TS","0","5548","15","skeleton","0.25","0.4070917069911957","0.4456","0.8076"
"TS","0","5549","15","skeleton","0.25","0.4737459123134613","0.4365","0.767"
"TS","0","5550","15","skeleton","0.25","0.4605132043361664","0.4263","0.791"
"TS","0","5551","15","skeleton","0.25","0.46449071168899536","0.5374","0.7963"
"TS","0","5552","15","skeleton","0.5","0.5742604732513428","0.4661","0.7505"
"TS","0","5553","15","skeleton","0.5","0.44808024168014526","0.4838","0.7914"
"TS","0","5554","15","skeleton","0.5","0.5228105783462524","0.4436","0.7579"
"TS","0","5555","15","skeleton","0.5","0.40732914209365845","0.5136","0.81"
"TS","0","5556","15","skeleton","0.5","0.4498431086540222","0.5268","0.7802"
"TS","0","5557","15","skeleton","0.5","0.4383533000946045","0.4288","0.7757"
"TS","0","5558","15","skeleton","0.75","0.48972493410110474","0.5824","0.7733"
"TS","0","5559","15","skeleton","0.75","0.49803224205970764","0.4104","0.7796"
"TS","0","5560","15","skeleton","0.75","0.437675803899765","0.4922","0.7871"
"TS","0","5561","15","skeleton","0.75","0.4505103528499603","0.3758","0.7791"
"TS","0","5562","15","skeleton","0.75","0.4862562119960785","0.5086","0.7621"
"TS","0","5563","15","skeleton","0.75","0.4799145758152008","0.4332","0.784"
"TS","0","5564","15","skeleton","1.0","0.4602932035923004","0.3899","0.7825"
"TS","0","5565","15","skeleton","1.0","0.5614269971847534","0.5051","0.7505"
"TS","0","5566","15","skeleton","1.0","0.48682063817977905","0.4349","0.7622"
"TS","0","5567","15","skeleton","1.0","0.46429452300071716","0.503","0.7911"
"TS","0","5568","15","skeleton","1.0","0.44444161653518677","0.5111","0.792"
"TS","0","5569","15","skeleton","1.0","0.4354466497898102","0.4312","0.7857"
"TS","0","5570","15","region","0.1","0.4866350591182709","0.4878","0.7829"
"TS","0","5571","15","region","0.1","0.5314061045646667","0.2535","0.7778"
"TS","0","5572","15","region","0.1","0.4895380139350891","0.5068","0.783"
"TS","0","5573","15","region","0.1","0.432030588388443","0.479","0.8052"
"TS","0","5574","15","region","0.1","0.5352913737297058","0.4695","0.7441"
"TS","0","5575","15","region","0.1","0.4853332042694092","0.4852","0.7819"
"TS","0","5576","15","region","0.25","0.521992564201355","0.5254","0.7902"
"TS","0","5577","15","region","0.25","0.40388426184654236","0.3901","0.8032"
"TS","0","5578","15","region","0.25","0.4946196675300598","0.5554","0.8006"
"TS","0","5579","15","region","0.25","0.417930543422699","0.5305","0.7927"
"TS","0","5580","15","region","0.25","0.6662788391113281","0.4055","0.7072"
"TS","0","5581","15","region","0.25","0.4959332346916199","0.392","0.7783"
"TS","0","5582","15","region","0.5","0.4768950343132019","0.4725","0.7904"
"TS","0","5583","15","region","0.5","0.4620906412601471","0.496","0.799"
"TS","0","5584","15","region","0.5","0.5032596588134766","0.4877","0.7733"
"TS","0","5585","15","region","0.5","0.527461588382721","0.5475","0.7708"
"TS","0","5586","15","region","0.5","0.5075339078903198","0.5238","0.7594"
"TS","0","5587","15","region","0.5","0.5350091457366943","0.4003","0.7784"
"TS","0","5588","15","region","0.75","0.5365477800369263","0.4683","0.7621"
"TS","0","5589","15","region","0.75","0.4921828806400299","0.5576","0.7666"
"TS","0","5590","15","region","0.75","0.5647180676460266","0.41","0.753"
"TS","0","5591","15","region","0.75","0.40270668268203735","0.5296","0.8209"
"TS","0","5592","15","region","0.75","0.4446965157985687","0.6064","0.8018"
"TS","0","5593","15","region","0.75","0.5129181146621704","0.396","0.7645"
"TS","0","5594","15","region","1.0","0.414086252450943","0.4622","0.8174"
"TS","0","5595","15","region","1.0","0.4980861246585846","0.4706","0.7743"
"TS","0","5596","15","region","1.0","0.5963873863220215","0.3827","0.7487"
"TS","0","5597","15","region","1.0","0.5507349967956543","0.4253","0.7504"
"TS","0","5598","15","region","1.0","0.44351282715797424","0.509","0.7875"
"TS","0","5599","15","region","1.0","0.5229397416114807","0.6158","0.7918"
"TS","0","5600","20","point","1","0.5043149590492249","0","0.7931"
"TS","0","5601","20","point","1","0.548468828201294","0","0.722"
"TS","0","5602","20","point","1","0.5893957018852234","0","0.7483"
"TS","0","5603","20","point","1","0.6157501935958862","0","0.6384"
"TS","0","5604","20","point","1","0.7726975679397583","0","0.549"
"TS","0","5605","20","point","1","0.5390528440475464","0","0.7537"
"TS","0","5606","20","point","13","0.5415134429931641","0.4266","0.7591"
"TS","0","5607","20","point","13","0.5067180395126343","0.362","0.7939"
"TS","0","5608","20","point","13","0.502271294593811","0.3697","0.7819"
"TS","0","5609","20","point","13","0.5045623183250427","0.4618","0.769"
"TS","0","5610","20","point","13","0.4660664498806","0.4334","0.7663"
"TS","0","5611","20","point","13","0.48900896310806274","0.4727","0.7885"
"TS","0","5612","20","point","25","0.5122341513633728","0.3894","0.7808"
"TS","0","5613","20","point","25","0.483625590801239","0.4782","0.7618"
"TS","0","5614","20","point","25","0.4468993544578552","0.4774","0.7921"
"TS","0","5615","20","point","25","0.5711976885795593","0.3501","0.7755"
"TS","0","5616","20","point","25","0.43087682127952576","0.5466","0.8025"
"TS","0","5617","20","point","25","0.511160671710968","0.3887","0.7547"
"TS","0","5618","20","point","37","0.46899446845054626","0.4827","0.775"
"TS","0","5619","20","point","37","0.5524908304214478","0.4557","0.7595"
"TS","0","5620","20","point","37","0.4642830789089203","0.3977","0.7771"
"TS","0","5621","20","point","37","0.5074164867401123","0.3638","0.7523"
"TS","0","5622","20","point","37","0.5139056444168091","0.4325","0.7783"
"TS","0","5623","20","point","37","0.4371338486671448","0.5242","0.8271"
"TS","0","5624","20","point","50","0.5368043184280396","0.3655","0.7626"
"TS","0","5625","20","point","50","0.4884765148162842","0.5041","0.77"
"TS","0","5626","20","point","50","0.44489771127700806","0.4825","0.7976"
"TS","0","5627","20","point","50","0.47369566559791565","0.3621","0.7937"
"TS","0","5628","20","point","50","0.43882983922958374","0.5577","0.7868"
"TS","0","5629","20","point","50","0.5509195327758789","0.4322","0.7551"
"TS","0","5630","20","grid","0.1","0.48615187406539917","0.4641","0.7743"
"TS","0","5631","20","grid","0.1","0.4386324882507324","0.343","0.805"
"TS","0","5632","20","grid","0.1","0.5459595322608948","0.4278","0.7487"
"TS","0","5633","20","grid","0.1","0.5003352165222168","0.5452","0.7797"
"TS","0","5634","20","grid","0.1","0.4284510016441345","0.5351","0.8205"
"TS","0","5635","20","grid","0.1","0.5574502944946289","0.4649","0.7532"
"TS","0","5636","20","grid","0.25","0.4285818040370941","0.4676","0.8158"
"TS","0","5637","20","grid","0.25","0.4943560063838959","0.45","0.7819"
"TS","0","5638","20","grid","0.25","0.5868515968322754","0.3965","0.7373"
"TS","0","5639","20","grid","0.25","0.47115859389305115","0.5132","0.7811"
"TS","0","5640","20","grid","0.25","0.4782326817512512","0.4298","0.7923"
"TS","0","5641","20","grid","0.25","0.5176804661750793","0.3762","0.7679"
"TS","0","5642","20","grid","0.5","0.48011693358421326","0.4255","0.7864"
"TS","0","5643","20","grid","0.5","0.516058087348938","0.3776","0.764"
"TS","0","5644","20","grid","0.5","0.5132851600646973","0.4192","0.7624"
"TS","0","5645","20","grid","0.5","0.4163587689399719","0.5262","0.8062"
"TS","0","5646","20","grid","0.5","0.5193809270858765","0.4336","0.7592"
"TS","0","5647","20","grid","0.5","0.4872254431247711","0.4792","0.7966"
"TS","0","5648","20","grid","0.75","0.5044708847999573","0.3146","0.7862"
"TS","0","5649","20","grid","0.75","0.45209693908691406","0.5614","0.7956"
"TS","0","5650","20","grid","0.75","0.5522682070732117","0.4466","0.7548"
"TS","0","5651","20","grid","0.75","0.4890989661216736","0.44","0.7657"
"TS","0","5652","20","grid","0.75","0.5047123432159424","0.3971","0.7768"
"TS","0","5653","20","grid","0.75","0.4805477559566498","0.421","0.7913"
"TS","0","5654","20","grid","1.0","0.48316866159439087","0.4651","0.7889"
"TS","0","5655","20","grid","1.0","0.4516984820365906","0.513","0.794"
"TS","0","5656","20","grid","1.0","0.44105687737464905","0.5039","0.7973"
"TS","0","5657","20","grid","1.0","0.5176423788070679","0.4396","0.7682"
"TS","0","5658","20","grid","1.0","0.5354309678077698","0.3651","0.7379"
"TS","0","5659","20","grid","1.0","0.517552375793457","0.3423","0.7834"
"TS","0","5660","20","contour","0.1","0.5113855600357056","0.3274","0.7929"
"TS","0","5661","20","contour","0.1","0.5142822861671448","0.3055","0.7874"
"TS","0","5662","20","contour","0.1","0.6519967913627625","0.4028","0.6578"
"TS","0","5663","20","contour","0.1","0.6572189927101135","0.2745","0.8085"
"TS","0","5664","20","contour","0.1","0.4642826020717621","0.4072","0.7814"
"TS","0","5665","20","contour","0.1","0.4381446838378906","0.4971","0.8026"
"TS","0","5666","20","contour","0.25","0.5049573183059692","0.4084","0.7606"
"TS","0","5667","20","contour","0.25","0.5669629573822021","0.3454","0.7323"
"TS","0","5668","20","contour","0.25","0.4545631408691406","0.4596","0.8454"
"TS","0","5669","20","contour","0.25","0.5313389301300049","0.2643","0.7671"
"TS","0","5670","20","contour","0.25","0.5582725405693054","0.3377","0.7523"
"TS","0","5671","20","contour","0.25","0.483738511800766","0.4185","0.8036"
"TS","0","5672","20","contour","0.5","0.4691455364227295","0.4231","0.7962"
"TS","0","5673","20","contour","0.5","0.5041728019714355","0.3654","0.7698"
"TS","0","5674","20","contour","0.5","0.6038544774055481","0.275","0.7646"
"TS","0","5675","20","contour","0.5","0.533136785030365","0.3904","0.751"
"TS","0","5676","20","contour","0.5","0.5286072492599487","0.387","0.7837"
"TS","0","5677","20","contour","0.5","0.5137618780136108","0.366","0.7756"
"TS","0","5678","20","contour","0.75","0.5341126918792725","0.2825","0.7659"
"TS","0","5679","20","contour","0.75","0.5210819244384766","0.4557","0.7565"
"TS","0","5680","20","contour","0.75","0.49456319212913513","0.3909","0.7921"
"TS","0","5681","20","contour","0.75","0.5235116481781006","0.3261","0.7857"
"TS","0","5682","20","contour","0.75","0.5410711169242859","0.3412","0.7744"
"TS","0","5683","20","contour","0.75","0.4932679235935211","0.3999","0.7815"
"TS","0","5684","20","contour","1.0","0.520001232624054","0.3949","0.7487"
"TS","0","5685","20","contour","1.0","0.46845555305480957","0.3737","0.7754"
"TS","0","5686","20","contour","1.0","0.5622086524963379","0.3341","0.7529"
"TS","0","5687","20","contour","1.0","0.5260793566703796","0.3886","0.7825"
"TS","0","5688","20","contour","1.0","0.48110431432724","0.4445","0.7888"
"TS","0","5689","20","contour","1.0","0.4747094213962555","0.329","0.7935"
"TS","0","5690","20","skeleton","0.1","0.4730125963687897","0.4264","0.7949"
"TS","0","5691","20","skeleton","0.1","0.514864444732666","0.473","0.7622"
"TS","0","5692","20","skeleton","0.1","0.45010513067245483","0.3825","0.7697"
"TS","0","5693","20","skeleton","0.1","0.58354651927948","0.4476","0.7366"
"TS","0","5694","20","skeleton","0.1","0.4571548402309418","0.4734","0.7969"
"TS","0","5695","20","skeleton","0.1","0.44900235533714294","0.3932","0.7993"
"TS","0","5696","20","skeleton","0.25","0.5193490386009216","0.3377","0.7621"
"TS","0","5697","20","skeleton","0.25","0.5133388042449951","0.4779","0.7557"
"TS","0","5698","20","skeleton","0.25","0.43238943815231323","0.4084","0.7993"
"TS","0","5699","20","skeleton","0.25","0.5016375184059143","0.3678","0.7736"
"TS","0","5700","20","skeleton","0.25","0.4578346610069275","0.585","0.7854"
"TS","0","5701","20","skeleton","0.25","0.4255400598049164","0.5395","0.7913"
"TS","0","5702","20","skeleton","0.5","0.3730165660381317","0.547","0.809"
"TS","0","5703","20","skeleton","0.5","0.45023924112319946","0.4918","0.7929"
"TS","0","5704","20","skeleton","0.5","0.4452241063117981","0.5199","0.7851"
"TS","0","5705","20","skeleton","0.5","0.5561436414718628","0.3772","0.7307"
"TS","0","5706","20","skeleton","0.5","0.42807260155677795","0.4784","0.7915"
"TS","0","5707","20","skeleton","0.5","0.5647901296615601","0.3118","0.7629"
"TS","0","5708","20","skeleton","0.75","0.44576898217201233","0.5223","0.7808"
"TS","0","5709","20","skeleton","0.75","0.4893001914024353","0.4206","0.7791"
"TS","0","5710","20","skeleton","0.75","0.49227532744407654","0.4822","0.7605"
"TS","0","5711","20","skeleton","0.75","0.5036200881004333","0.4361","0.76"
"TS","0","5712","20","skeleton","0.75","0.5069478750228882","0.499","0.7829"
"TS","0","5713","20","skeleton","0.75","0.45885103940963745","0.4887","0.7973"
"TS","0","5714","20","skeleton","1.0","0.4309461712837219","0.4321","0.7884"
"TS","0","5715","20","skeleton","1.0","0.4399424195289612","0.4613","0.8013"
"TS","0","5716","20","skeleton","1.0","0.46663498878479004","0.4835","0.7797"
"TS","0","5717","20","skeleton","1.0","0.46809521317481995","0.4277","0.7787"
"TS","0","5718","20","skeleton","1.0","0.5022010207176208","0.4207","0.7649"
"TS","0","5719","20","skeleton","1.0","0.5230495929718018","0.4894","0.761"
"TS","0","5720","20","region","0.1","0.4244629740715027","0.4834","0.7905"
"TS","0","5721","20","region","0.1","0.49922284483909607","0.5001","0.7921"
"TS","0","5722","20","region","0.1","0.5053372383117676","0.4409","0.7895"
"TS","0","5723","20","region","0.1","0.4751862585544586","0.4756","0.7777"
"TS","0","5724","20","region","0.1","0.526566743850708","0.4672","0.7591"
"TS","0","5725","20","region","0.1","0.5342149138450623","0.4615","0.7556"
"TS","0","5726","20","region","0.25","0.500430703163147","0.4507","0.7839"
"TS","0","5727","20","region","0.25","0.4188946783542633","0.6553","0.7964"
"TS","0","5728","20","region","0.25","0.47501689195632935","0.5681","0.7946"
"TS","0","5729","20","region","0.25","0.46039921045303345","0.4273","0.8085"
"TS","0","5730","20","region","0.25","0.5840477347373962","0.3884","0.7253"
"TS","0","5731","20","region","0.25","0.5551750659942627","0.4372","0.7688"
"TS","0","5732","20","region","0.5","0.4659806191921234","0.5077","0.7947"
"TS","0","5733","20","region","0.5","0.5381826162338257","0.4671","0.7756"
"TS","0","5734","20","region","0.5","0.4724322259426117","0.6309","0.7962"
"TS","0","5735","20","region","0.5","0.5225704908370972","0.4162","0.7591"
"TS","0","5736","20","region","0.5","0.4947926998138428","0.4675","0.7707"
"TS","0","5737","20","region","0.5","0.4924474358558655","0.3797","0.7735"
"TS","0","5738","20","region","0.75","0.5963379144668579","0.366","0.7349"
"TS","0","5739","20","region","0.75","0.49021926522254944","0.4694","0.7894"
"TS","0","5740","20","region","0.75","0.4891214370727539","0.4888","0.8005"
"TS","0","5741","20","region","0.75","0.43121805787086487","0.4995","0.8119"
"TS","0","5742","20","region","0.75","0.45793095231056213","0.4865","0.7898"
"TS","0","5743","20","region","0.75","0.5340765118598938","0.4013","0.7449"
"TS","0","5744","20","region","1.0","0.5176623463630676","0.4392","0.7821"
"TS","0","5745","20","region","1.0","0.3999353051185608","0.4998","0.7982"
"TS","0","5746","20","region","1.0","0.5455166101455688","0.5493","0.7701"
"TS","0","5747","20","region","1.0","0.5563125610351562","0.5008","0.7444"
"TS","0","5748","20","region","1.0","0.5184454917907715","0.4843","0.7744"
"TS","0","5749","20","region","1.0","0.4646541178226471","0.451","0.8035"
"TS","0","5750","1","point","1","1.098612666130066","0","0"
"TS","0","5751","1","point","1","1.098612666130066","0","0"
"TS","0","5752","1","point","1","1.098612666130066","0","0"
"TS","0","5753","1","point","1","0.6351032257080078","0","0.5939"
"TS","0","5754","1","point","1","0.6651216745376587","0","0.6409"
"TS","0","5755","1","point","13","0.32845592498779297","0.6493","0.8196"
"TS","0","5756","1","point","13","0.9443339109420776","0.159","0.7072"
"TS","0","5757","1","point","13","0.4068834185600281","0.6983","0.8195"
"TS","0","5758","1","point","13","0.5982396006584167","0.628","0.8106"
"TS","0","5759","1","point","13","0.57953280210495","0.5558","0.8058"
"TS","0","5760","1","point","25","0.4014432430267334","0.6167","0.8395"
"TS","0","5761","1","point","25","0.39604485034942627","0.5054","0.8041"
"TS","0","5762","1","point","25","0.43309077620506287","0.6397","0.7575"
"TS","0","5763","1","point","25","0.439690500497818","0.6787","0.8199"
"TS","0","5764","1","point","25","0.37855011224746704","0.6646","0.8115"
"TS","0","5765","1","point","37","0.4632508158683777","0.5578","0.8039"
"TS","0","5766","1","point","37","0.43921566009521484","0.618","0.8045"
"TS","0","5767","1","point","37","0.7185303568840027","0.621","0.8277"
"TS","0","5768","1","point","37","0.41286104917526245","0.5018","0.7492"
"TS","0","5769","1","point","37","0.3584035336971283","0.6919","0.8274"
"TS","0","5770","1","point","50","0.3693236708641052","0.6952","0.809"
"TS","0","5771","1","point","50","0.38403433561325073","0.5641","0.757"
"TS","0","5772","1","point","50","0.4145374298095703","0.6373","0.8284"
"TS","0","5773","1","point","50","0.42614689469337463","0.6495","0.8041"
"TS","0","5774","1","point","50","0.42513805627822876","0.6735","0.8496"
"TS","0","5775","1","grid","0.1","0.44760408997535706","0.6599","0.8324"
"TS","0","5776","1","grid","0.1","0.3351013958454132","0.6546","0.8347"
"TS","0","5777","1","grid","0.1","0.5862878561019897","0.6008","0.7623"
"TS","0","5778","1","grid","0.1","0.38045772910118103","0.653","0.781"
"TS","0","5779","1","grid","0.1","0.5972678661346436","0.6075","0.8277"
"TS","0","5780","1","grid","0.25","0.37806403636932373","0.6589","0.8244"
"TS","0","5781","1","grid","0.25","0.33395764231681824","0.6714","0.8028"
"TS","0","5782","1","grid","0.25","0.3643144369125366","0.6373","0.8215"
"TS","0","5783","1","grid","0.25","0.39823591709136963","0.6304","0.805"
"TS","0","5784","1","grid","0.25","0.42708292603492737","0.6333","0.781"
"TS","0","5785","1","grid","0.5","0.3550395369529724","0.6171","0.7977"
"TS","0","5786","1","grid","0.5","0.5421189665794373","0.4503","0.6746"
"TS","0","5787","1","grid","0.5","0.4245834946632385","0.4512","0.8184"
"TS","0","5788","1","grid","0.5","0.7909063100814819","0.5134","0.821"
"TS","0","5789","1","grid","0.5","0.5053929090499878","0.5707","0.8236"
"TS","0","5790","1","grid","0.75","0.3730349540710449","0.6619","0.8081"
"TS","0","5791","1","grid","0.75","0.5181931853294373","0.5965","0.7999"
"TS","0","5792","1","grid","0.75","0.35403335094451904","0.6247","0.8174"
"TS","0","5793","1","grid","0.75","0.3949371874332428","0.7116","0.8401"
"TS","0","5794","1","grid","0.75","0.3648395538330078","0.6487","0.7985"
"TS","0","5795","1","grid","1.0","0.4011716842651367","0.5853","0.811"
"TS","0","5796","1","grid","1.0","0.4976115822792053","0.6605","0.8267"
"TS","0","5797","1","grid","1.0","0.4148998260498047","0.6842","0.8281"
"TS","0","5798","1","grid","1.0","0.4196925163269043","0.5364","0.7589"
"TS","0","5799","1","grid","1.0","0.39776402711868286","0.64","0.7773"
"TS","0","5800","1","contour","0.1","0.36573368310928345","0.5988","0.8182"
"TS","0","5801","1","contour","0.1","0.35359907150268555","0.6953","0.7973"
"TS","0","5802","1","contour","0.1","0.3805897831916809","0.6731","0.7907"
"TS","0","5803","1","contour","0.1","0.45685091614723206","0.6003","0.8139"
"TS","0","5804","1","contour","0.1","0.7999922037124634","0.6268","0.4621"
"TS","0","5805","1","contour","0.25","0.5856155157089233","0.5822","0.8107"
"TS","0","5806","1","contour","0.25","0.39864346385002136","0.6064","0.7555"
"TS","0","5807","1","contour","0.25","0.42541176080703735","0.4323","0.7859"
"TS","0","5808","1","contour","0.25","0.6023573279380798","0.6587","0.8166"
"TS","0","5809","1","contour","0.25","0.5235329270362854","0.4012","0.7703"
"TS","0","5810","1","contour","0.5","0.38580480217933655","0.6347","0.7769"
"TS","0","5811","1","contour","0.5","0.46547359228134155","0.6675","0.7993"
"TS","0","5812","1","contour","0.5","0.4099888205528259","0.6841","0.7642"
"TS","0","5813","1","contour","0.5","0.4760342240333557","0.6965","0.8276"
"TS","0","5814","1","contour","0.5","0.4242487847805023","0.5949","0.7219"
"TS","0","5815","1","contour","0.75","0.35430946946144104","0.6658","0.8312"
"TS","0","5816","1","contour","0.75","0.4521685242652893","0.7105","0.7143"
"TS","0","5817","1","contour","0.75","0.5913326740264893","0.3784","0.6397"
"TS","0","5818","1","contour","0.75","0.4838351309299469","0.6281","0.7356"
"TS","0","5819","1","contour","0.75","0.5670498013496399","0.5036","0.8338"
"TS","0","5820","1","contour","1.0","0.4702734351158142","0.6202","0.832"
"TS","0","5821","1","contour","1.0","0.4002014100551605","0.6316","0.7698"
"TS","0","5822","1","contour","1.0","0.4532984793186188","0.5821","0.7803"
"TS","0","5823","1","contour","1.0","0.46534889936447144","0.6511","0.8014"
"TS","0","5824","1","contour","1.0","0.4523279666900635","0.6313","0.8134"
"TS","0","5825","1","skeleton","0.1","0.45650023221969604","0.6185","0.8249"
"TS","0","5826","1","skeleton","0.1","0.42549389600753784","0.5284","0.8483"
"TS","0","5827","1","skeleton","0.1","0.43521633744239807","0.6326","0.8242"
"TS","0","5828","1","skeleton","0.1","0.7256273031234741","0.3116","0.75"
"TS","0","5829","1","skeleton","0.1","0.5960863828659058","0.5836","0.8309"
"TS","0","5830","1","skeleton","0.25","0.46769896149635315","0.6437","0.7932"
"TS","0","5831","1","skeleton","0.25","0.3959669768810272","0.6217","0.7983"
"TS","0","5832","1","skeleton","0.25","0.6066577434539795","0.7311","0.8039"
"TS","0","5833","1","skeleton","0.25","0.6617040038108826","0.6697","0.832"
"TS","0","5834","1","skeleton","0.25","0.4320070147514343","0.5988","0.7561"
"TS","0","5835","1","skeleton","0.5","0.45677614212036133","0.5777","0.7956"
"TS","0","5836","1","skeleton","0.5","0.37153029441833496","0.6747","0.8323"
"TS","0","5837","1","skeleton","0.5","0.36096519231796265","0.5951","0.8392"
"TS","0","5838","1","skeleton","0.5","0.48579081892967224","0.6118","0.7787"
"TS","0","5839","1","skeleton","0.5","0.44784611463546753","0.6466","0.7377"
"TS","0","5840","1","skeleton","0.75","0.5346758961677551","0.6742","0.8437"
"TS","0","5841","1","skeleton","0.75","0.3568665087223053","0.5562","0.8515"
"TS","0","5842","1","skeleton","0.75","0.49904441833496094","0.6247","0.8237"
"TS","0","5843","1","skeleton","0.75","0.35305255651474","0.6773","0.8167"
"TS","0","5844","1","skeleton","0.75","0.5328534841537476","0.4077","0.8049"
"TS","0","5845","1","skeleton","1.0","0.3556089699268341","0.6984","0.8277"
"TS","0","5846","1","skeleton","1.0","0.48409590125083923","0.6246","0.7913"
"TS","0","5847","1","skeleton","1.0","0.43615779280662537","0.4806","0.7565"
"TS","0","5848","1","skeleton","1.0","0.41129255294799805","0.5749","0.8053"
"TS","0","5849","1","skeleton","1.0","0.37389373779296875","0.5198","0.8095"
"TS","0","5850","1","region","0.1","0.4031008780002594","0.5682","0.8261"
"TS","0","5851","1","region","0.1","0.5262755155563354","0.6541","0.8144"
"TS","0","5852","1","region","0.1","0.3222956955432892","0.6176","0.8327"
"TS","0","5853","1","region","0.1","0.8102794885635376","0.6302","0.727"
"TS","0","5854","1","region","0.1","0.5085081458091736","0.4","0.7583"
"TS","0","5855","1","region","0.25","0.5248234868049622","0.6096","0.8234"
"TS","0","5856","1","region","0.25","0.35179442167282104","0.6465","0.8131"
"TS","0","5857","1","region","0.25","0.6373435258865356","0.6455","0.8241"
"TS","0","5858","1","region","0.25","0.4658432602882385","0.5078","0.8079"
"TS","0","5859","1","region","0.25","0.6044197678565979","0.6587","0.7863"
"TS","0","5860","1","region","0.5","0.527936577796936","0.2904","0.7675"
"TS","0","5861","1","region","0.5","0.8196403384208679","0.5771","0.7977"
"TS","0","5862","1","region","0.5","0.47583991289138794","0.6285","0.814"
"TS","0","5863","1","region","0.5","0.39310020208358765","0.6868","0.8235"
"TS","0","5864","1","region","0.5","0.4149433970451355","0.63","0.7639"
"TS","0","5865","1","region","0.75","0.3204392194747925","0.6461","0.8412"
"TS","0","5866","1","region","0.75","0.44069725275039673","0.6229","0.8486"
"TS","0","5867","1","region","0.75","0.35556766390800476","0.6699","0.8139"
"TS","0","5868","1","region","0.75","0.40817490220069885","0.5762","0.759"
"TS","0","5869","1","region","0.75","0.5753827095031738","0.2932","0.7976"
"TS","0","5870","1","region","1.0","0.5463544130325317","0.5998","0.8049"
"TS","0","5871","1","region","1.0","0.4505000710487366","0.5853","0.8298"
"TS","0","5872","1","region","1.0","0.35834866762161255","0.5257","0.7918"
"TS","0","5873","1","region","1.0","0.4900496006011963","0.6371","0.8031"
"TS","0","5874","1","region","1.0","0.4318867325782776","0.6818","0.8208"
"TS","0","5875","5","point","1","0.8124739527702332","0","0.5454"
"TS","0","5876","5","point","1","0.5651649832725525","0","0.5528"
"TS","0","5877","5","point","1","0.583358883857727","0","0.6602"
"TS","0","5878","5","point","1","0.6092780828475952","0","0.5824"
"TS","0","5879","5","point","1","0.5899902582168579","0","0.6534"
"TS","0","5880","5","point","13","0.4514249861240387","0.6072","0.7867"
"TS","0","5881","5","point","13","0.3371822237968445","0.6882","0.8164"
"TS","0","5882","5","point","13","0.4074738919734955","0.5653","0.7837"
"TS","0","5883","5","point","13","0.35723385214805603","0.6449","0.8515"
"TS","0","5884","5","point","13","0.39333003759384155","0.6047","0.7763"
"TS","0","5885","5","point","25","0.3647845387458801","0.71","0.7894"
"TS","0","5886","5","point","25","0.3813265264034271","0.5756","0.785"
"TS","0","5887","5","point","25","0.4038279950618744","0.6948","0.8138"
"TS","0","5888","5","point","25","0.4211385250091553","0.6577","0.8114"
"TS","0","5889","5","point","25","0.44920992851257324","0.5587","0.8005"
"TS","0","5890","5","point","37","0.4350162446498871","0.6559","0.8019"
"TS","0","5891","5","point","37","0.3703729510307312","0.6569","0.8348"
"TS","0","5892","5","point","37","0.30295300483703613","0.7032","0.8016"
"TS","0","5893","5","point","37","0.3623413145542145","0.6951","0.7971"
"TS","0","5894","5","point","37","0.401019811630249","0.6306","0.8068"
"TS","0","5895","5","point","50","0.3671271502971649","0.6327","0.8455"
"TS","0","5896","5","point","50","0.4220649302005768","0.6525","0.7992"
